goodreads_book_id,tag_id,count
56353,5751,8
56353,14461,8
56353,26304,8
56353,25726,8
56353,26138,7
56353,30521,7
56353,21773,7
56353,4594,7
56353,31309,7
56353,31310,7
56353,10435,7
56353,1659,6
56353,5746,6
56353,5768,6
56353,31312,6
56353,11590,5
56353,22689,5
56353,19524,5
56353,1416,5
56353,9477,5
56353,14539,5
56353,26271,5
56353,22753,4
56353,4949,4
56353,30551,4
56353,30766,4
56353,14524,4
56353,14527,4
56353,10941,4
56353,20371,4
56353,4588,4
56353,30692,4
56353,5783,4
56353,14538,4
56353,10460,4
56353,15126,4
56353,22034,3
56353,27556,3
56353,14764,3
56353,21274,3
56353,32686,3
56353,22944,3
56353,19666,3
56353,30693,3
56353,31430,3
56353,22733,3
56353,25145,3
56353,31314,3
56353,14496,3
56353,31305,3
56353,32688,3
56353,28533,3
56353,1660,3
56353,1128,2
56353,10197,2
56353,25153,2
56353,5444,2
56353,30672,2
56353,10094,2
56353,783,2
56353,32088,2
56353,14622,2
56353,22656,2
56353,11644,2
56353,22363,2
56353,22735,2
56353,30691,2
56353,31527,2
56353,12734,2
56353,24723,2
56353,14315,2
56353,22883,2
56373,30574,13667
56373,14487,1113
56373,11743,924
56373,8717,847
56373,18001,658
56373,11557,484
56373,14467,361
56373,26138,351
56373,24728,340
56373,18011,308
56373,17933,208
56373,13270,184
56373,240,120
56373,5207,110
56373,22743,110
56373,1642,92
56373,31859,81
56373,11590,74
56373,18015,72
56373,236,70
56373,30521,61
56373,18045,59
56373,1659,59
56373,8055,55
56373,22034,54
56373,10641,54
56373,5751,52
56373,31701,52
56373,17935,52
56373,251,51
56373,10825,48
56373,14552,45
56373,12874,45
56373,4949,43
56373,18326,41
56373,18367,40
56373,32586,39
56373,32686,38
56373,21989,37
56373,10197,37
56373,11665,37
56373,24733,36
56373,27387,34
56373,13272,34
56373,26614,34
56373,3389,33
56373,11093,33
56373,17213,32
56373,12948,31
56373,509,30
56373,22753,29
56373,10644,29
56373,261,28
56373,18525,28
56373,12923,28
56373,10210,27
56373,248,27
56373,31430,27
56373,24731,27
56373,14527,26
56373,11644,26
56373,32724,26
56373,32662,26
56373,7457,25
56373,11673,25
56373,7852,24
56373,923,24
56373,11643,24
56373,3392,23
56373,5776,23
56373,30672,22
56373,1416,22
56373,17938,22
56373,31868,21
56373,25152,20
56373,9886,20
56373,272,20
56373,25151,19
56373,19524,19
56373,18013,19
56373,9221,18
56373,20849,18
56373,8067,18
56373,11780,18
56373,25506,17
56373,10817,17
56373,12879,17
56373,12875,17
56373,3371,16
56373,25150,16
56373,5481,16
56373,487,16
56373,32688,16
56373,24729,16
56373,21324,16
56373,17937,16
56373,18318,15
56373,25149,15
56373,18002,15
56373,24753,15
56674,30574,11553
56674,11743,432
56674,14487,306
56674,8717,260
56674,32130,186
56674,240,122
56674,11557,104
56674,7009,100
56674,22743,89
56674,14467,87
56674,32917,77
56674,7457,74
56674,236,72
56674,14552,70
56674,16203,56
56674,5207,49
56674,251,43
56674,22034,42
56674,3216,42
56674,32812,39
56674,261,35
56674,18367,34
56674,4605,34
56674,18045,31
56674,21989,31
56674,21689,30
56674,19733,30
56674,5751,27
56674,923,27
56674,32906,27
56674,248,26
56674,9221,23
56674,30521,23
56674,11590,21
56674,17213,21
56674,18326,20
56674,272,20
56674,22753,18
56674,10644,16
56674,8055,16
56674,7852,16
56674,12948,16
56674,32586,16
56674,7404,16
56674,32808,16
56674,254,15
56674,30672,14
56674,20282,14
56674,20849,12
56674,1659,12
56674,20570,12
56674,3845,12
56674,11780,11
56674,473,11
56674,29045,11
56674,15961,11
56674,20774,10
56674,10197,10
56674,8067,10
56674,3611,10
56674,5776,10
56674,27199,9
56674,6828,9
56674,10641,9
56674,252,9
56674,267,9
56674,4949,9
56674,31430,9
56674,27459,9
56674,18318,8
56674,10093,8
56674,21773,8
56674,19742,8
56674,11834,8
56674,5066,8
56674,3218,8
56674,15169,7
56674,5090,7
56674,275,7
56674,1416,7
56674,26771,7
56674,6122,7
56674,5058,7
56674,27062,7
56674,5075,7
56674,33114,6
56674,1691,6
56674,22689,6
56674,25150,6
56674,20279,6
56674,400,6
56674,237,6
56674,18292,6
56674,30551,6
56674,5051,6
56674,5747,6
56674,13759,6
56674,16205,6
56674,10658,6
56674,7016,6
56759,30574,21329
56759,7457,1830
56759,8717,776
56759,11743,772
56759,7404,278
56759,11557,254
56759,22743,189
56759,5207,161
56759,18367,160
56759,509,134
56759,240,124
56759,5751,96
56759,31859,93
56759,22034,86
56759,14487,78
56759,30314,73
56759,5776,72
56759,17213,68
56759,7423,68
56759,236,67
56759,10641,57
56759,22753,54
56759,10644,53
56759,251,52
56759,9221,50
56759,26735,43
56759,21989,42
56759,18326,42
56759,14467,42
56759,18045,40
56759,7417,38
56759,13965,37
56759,11590,36
56759,10658,36
56759,30521,35
56759,4949,34
56759,20849,29
56759,14370,28
56759,5746,28
56759,4021,28
56759,248,27
56759,10197,25
56759,261,25
56759,7422,25
56759,7478,24
56759,30635,24
56759,20774,23
56759,1659,22
56759,25114,22
56759,5775,22
56759,12948,21
56759,31430,21
56759,371,21
56759,23233,21
56759,9886,20
56759,254,20
56759,31103,20
56759,3389,19
56759,26138,19
56759,1642,19
56759,15169,18
56759,31864,18
56759,10657,17
56759,3392,16
56759,272,16
56759,18292,16
56759,14764,14
56759,32586,14
56759,25152,13
56759,10093,13
56759,20811,13
56759,5747,13
56759,22689,12
56759,3371,12
56759,3379,12
56759,13759,12
56759,24960,11
56759,18318,11
56759,30672,11
56759,10210,11
56759,3377,11
56759,12315,11
56759,31505,11
56759,22944,11
56759,522,11
56759,17217,10
56759,26740,10
56759,23349,10
56759,22816,10
56759,5765,10
56759,11765,10
56759,521,10
56759,7446,10
56759,386,10
56759,25150,9
56759,10932,9
56759,29316,9
56759,2759,9
56759,5332,9
56759,23229,9
56842,30574,12248
56842,11743,680
56842,8717,493
56842,14487,438
56842,2173,310
56842,30358,279
56842,20939,153
56842,8517,134
56842,11557,126
56842,14552,108
56842,26837,108
56842,14467,98
56842,10059,98
56842,2186,91
56842,22743,86
56842,9221,84
56842,32130,60
56842,13116,54
56842,5207,49
56842,26771,49
56842,2166,48
56842,32917,43
56842,11305,41
56842,22034,37
56842,20994,36
56842,26019,35
56842,18045,32
56842,30386,32
56842,10064,32
56842,32906,30
56842,17213,29
56842,22753,26
56842,10644,26
56842,21989,26
56842,32812,24
56842,11590,23
56842,30521,23
56842,29076,21
56842,10197,20
56842,8545,20
56842,27398,18
56842,14730,18
56842,21226,18
56842,3389,17
56842,5751,17
56842,18367,16
56842,10932,16
56842,3371,15
56842,12948,15
56842,32586,15
56842,923,15
56842,4949,15
56842,9886,14
56842,9336,14
56842,26894,14
56842,32808,14
56842,487,14
56842,1691,13
56842,23931,13
56842,28300,13
56842,10866,13
56842,2175,13
56842,21225,13
56842,1642,11
56842,30672,11
56842,24997,11
56842,19524,11
56842,1416,11
56842,26785,10
56842,20774,10
56842,3392,10
56842,20849,10
56842,25152,10
56842,8055,10
56842,3358,10
56842,8535,10
56842,20926,10
56842,5776,10
56842,21223,10
56842,26897,9
56842,8067,9
56842,20279,9
56842,18990,9
56842,10094,9
56842,25148,9
56842,6122,9
56842,7457,8
56842,5090,8
56842,20288,8
56842,10210,8
56842,3379,8
56842,8527,8
56842,8533,8
56842,11978,8
56842,11834,8
56842,2171,8
56842,4294,8
56842,2182,8
56842,25151,7
56842,489,7
58033,30574,804
58033,7457,26
58033,18367,19
58033,23743,13
58033,27438,9
58033,8717,8
58033,22753,8
58033,9886,8
58033,30208,7
58033,22743,6
58033,9221,5
58033,10644,5
58033,23349,5
58033,15169,4
58033,30521,4
58033,7404,4
58033,23727,4
58033,32522,4
58033,20774,3
58033,5751,3
58033,14764,3
58033,11503,3
58033,14467,3
58033,7423,3
58033,25114,3
58033,14370,3
58033,14092,3
58033,11743,2
58033,11505,2
58033,20781,2
58033,18680,2
58033,21928,2
58033,22545,2
58033,18318,2
58033,1642,2
58033,7478,2
58033,12315,2
58033,26740,2
58033,10939,2
58033,2158,2
58033,11765,2
58033,10657,2
58033,7390,2
58033,3641,2
58033,12290,2
58033,5265,2
58033,5422,2
58033,31102,2
58033,11557,1
58033,21384,1
58033,923,1
58033,26179,1
58033,23831,1
58033,7422,1
58033,10658,1
58033,5775,1
58033,30581,1
58033,31011,1
58033,22702,1
58033,15390,1
58033,23844,1
58033,29370,1
58033,5542,1
58033,153,1
58033,31517,1
58033,21972,1
58033,481,1
58033,572,1
58033,9235,1
58033,30706,1
58033,1184,1
58033,28635,1
58033,31897,1
58033,914,1
58033,20579,1
58033,18619,1
58033,1079,1
58033,31409,1
58033,30217,1
58033,21415,1
58033,12761,1
58033,28328,1
58033,21375,1
58033,4161,1
58033,5323,1
58033,7470,1
58033,1002,1
58033,27436,1
58033,32828,1
58033,4159,1
58033,27435,1
58033,26743,1
58033,30814,1
58033,23472,1
58033,25342,1
58033,8283,1
58033,1256,1
58033,1236,1
58033,22757,1
58033,23225,1
58696,7457,6203
58696,30574,4076
58696,11743,2136
58696,11557,1244
58696,7404,1064
58696,22743,545
58696,5207,507
58696,18367,493
58696,8717,369
58696,14487,321
58696,17213,292
58696,9468,286
58696,6622,270
58696,509,259
58696,5751,245
58696,22034,237
58696,240,226
58696,7423,218
58696,31859,206
58696,22753,196
58696,7478,189
58696,26256,185
58696,11590,175
58696,5776,168
58696,9221,153
58696,21989,146
58696,10644,137
58696,10641,137
58696,14467,132
58696,236,128
58696,3389,126
58696,3392,122
58696,30521,120
58696,10658,112
58696,18045,108
58696,7417,108
58696,26251,104
58696,30635,101
58696,20849,97
58696,251,90
58696,10197,88
58696,20774,85
58696,26246,85
58696,10210,85
58696,3358,82
58696,3371,79
58696,7852,77
58696,13207,72
58696,18326,71
58696,7422,69
58696,4021,69
58696,5746,68
58696,20811,68
58696,15169,66
58696,9886,62
58696,5775,62
58696,5090,60
58696,1642,60
58696,1659,60
58696,29716,59
58696,26257,58
58696,12948,55
58696,32586,55
58696,31505,55
58696,26138,52
58696,26735,52
58696,4037,50
58696,18318,49
58696,4949,49
58696,4514,49
58696,6828,48
58696,22689,48
58696,10093,48
58696,1416,47
58696,7451,46
58696,254,45
58696,10657,43
58696,2104,42
58696,33114,41
58696,31430,39
58696,248,38
58696,18292,38
58696,5444,37
58696,371,37
58696,30672,36
58696,17217,35
58696,3377,35
58696,3379,34
58696,22330,34
58696,4017,34
58696,6857,33
58696,30573,33
58696,14064,33
58696,22526,33
58696,205,33
58696,27535,32
58696,24960,31
58696,1691,31
58696,29316,31
58696,31557,31
59263,30574,15771
59263,11305,2883
59263,33114,791
59263,11557,642
59263,11743,346
59263,32989,342
59263,22743,247
59263,18886,220
59263,5207,201
59263,27199,197
59263,8717,183
59263,1691,120
59263,9221,108
59263,6953,92
59263,3389,82
59263,33009,81
59263,31617,75
59263,22753,67
59263,3392,66
59263,6857,64
59263,19974,64
59263,11590,60
59263,26785,58
59263,15048,57
59263,3371,55
59263,9277,54
59263,6888,53
59263,6828,53
59263,3952,53
59263,29452,50
59263,18045,47
59263,16604,47
59263,11370,45
59263,22973,45
59263,33012,42
59263,20849,37
59263,21989,36
59263,20774,35
59263,22034,34
59263,33124,34
59263,29011,32
59263,20939,32
59263,15067,31
59263,5751,30
59263,30521,30
59263,12680,30
59263,3953,30
59263,2173,29
59263,24960,28
59263,17124,28
59263,5090,28
59263,26897,28
59263,15169,27
59263,3377,26
59263,28881,26
59263,6895,24
59263,11497,24
59263,22689,24
59263,16799,24
59263,33165,24
59263,3379,24
59263,31232,24
59263,33121,22
59263,11340,20
59263,10210,20
59263,32996,20
59263,14361,20
59263,21024,19
59263,2104,18
59263,10197,18
59263,14487,18
59263,3358,18
59263,10644,17
59263,17213,17
59263,33153,17
59263,32586,17
59263,1540,17
59263,11376,17
59263,25765,16
59263,5481,16
59263,15060,16
59263,11289,16
59263,1128,15
59263,32654,15
59263,11574,15
59263,13098,15
59263,27535,14
59263,26842,14
59263,10641,14
59263,1416,14
59263,26771,14
59263,28300,14
59263,33113,14
59263,33138,14
59263,11372,14
59263,11378,14
59263,17129,13
59263,6829,13
59263,14064,13
59263,29543,13
59264,30574,1915
59264,33114,742
59264,11305,347
59264,32989,305
59264,8717,260
59264,22743,211
59264,27199,177
59264,5207,168
59264,11557,122
59264,31617,105
59264,1691,101
59264,9221,99
59264,6953,81
59264,33009,78
59264,3389,77
59264,11590,75
59264,26785,59
59264,15048,59
59264,6857,57
59264,3952,54
59264,3371,53
59264,9277,53
59264,19974,52
59264,11743,51
59264,29452,50
59264,16604,46
59264,11370,43
59264,22753,42
59264,18045,41
59264,6888,39
59264,33012,38
59264,6828,36
59264,20774,36
59264,20849,35
59264,33124,34
59264,11497,32
59264,22973,32
59264,21989,32
59264,30521,32
59264,2173,32
59264,22034,29
59264,29011,27
59264,15067,27
59264,3953,27
59264,24960,25
59264,17124,25
59264,26897,25
59264,12680,25
59264,6895,24
59264,27535,24
59264,3379,24
59264,15169,23
59264,5090,23
59264,5751,22
59264,16799,22
59264,33165,22
59264,3377,22
59264,14361,22
59264,20939,21
59264,11340,21
59264,31232,21
59264,21024,21
59264,18886,20
59264,2104,20
59264,10197,20
59264,33121,20
59264,10210,19
59264,32996,19
59264,32654,18
59264,617,18
59264,29543,18
59264,1128,17
59264,10644,17
59264,11574,17
59264,5481,17
59264,20824,16
59264,26842,16
59264,11376,16
59264,11505,15
59264,17213,15
59264,32586,15
59264,28881,15
59264,13098,15
59264,28300,15
59264,15060,15
59264,25765,14
59264,33153,14
59264,14487,14
59264,3358,14
59264,33138,14
59264,30860,14
59264,10641,13
59264,11773,13
59264,11378,13
59264,11289,13
59264,22689,12
59264,25506,12
59264,26771,12
59264,24658,12
59264,11356,12
59716,7457,3400
59716,11743,2381
59716,11557,1558
59716,30574,746
59716,22743,503
59716,18367,475
59716,7404,471
59716,5207,461
59716,22034,288
59716,5751,258
59716,240,233
59716,923,211
59716,20318,196
59716,11590,177
59716,11665,177
59716,10644,173
59716,5776,168
59716,18326,154
59716,236,149
59716,22753,139
59716,21989,137
59716,4949,133
59716,31940,132
59716,26735,122
59716,18045,119
59716,20811,112
59716,20282,104
59716,10658,104
59716,30521,100
59716,7423,98
59716,1416,96
59716,9221,94
59716,7478,93
59716,17213,91
59716,10641,89
59716,20849,87
59716,32686,84
59716,7668,80
59716,18318,79
59716,251,74
59716,31505,74
59716,11644,72
59716,1659,68
59716,31535,68
59716,30635,67
59716,28805,67
59716,1642,66
59716,12315,66
59716,31430,65
59716,7417,65
59716,32724,64
59716,5775,62
59716,10197,61
59716,32586,60
59716,11643,60
59716,10210,59
59716,5746,59
59716,32753,59
59716,15169,58
59716,30445,56
59716,20292,56
59716,25114,55
59716,3389,54
59716,7422,54
59716,414,54
59716,14487,51
59716,20320,51
59716,18292,49
59716,20774,48
59716,30573,48
59716,2104,47
59716,20299,47
59716,30860,46
59716,11221,45
59716,9477,45
59716,26918,45
59716,3371,44
59716,12948,43
59716,30672,43
59716,8717,42
59716,24960,42
59716,3392,41
59716,25150,41
59716,20279,41
59716,10094,39
59716,11673,39
59716,20294,39
59716,25151,37
59716,31514,37
59716,30976,37
59716,11505,36
59716,25152,36
59716,254,36
59716,248,35
59716,25167,34
59716,22689,33
59716,9638,32
59716,10657,32
59716,9886,31
59716,25149,31
60471,30574,5462
60471,8717,238
60471,11743,182
60471,11557,134
60471,14487,117
60471,26138,86
60471,5207,33
60471,14467,30
60471,26274,30
60471,22743,23
60471,32917,23
60471,6750,21
60471,17213,20
60471,32130,19
60471,11590,18
60471,10641,16
60471,9221,14
60471,18045,13
60471,12948,13
60471,1659,13
60471,9886,12
60471,1642,12
60471,5751,11
60471,22753,10
60471,32726,10
60471,14527,10
60471,24960,9
60471,2104,9
60471,22034,9
60471,8055,9
60471,23643,9
60471,27535,8
60471,4949,8
60471,32906,8
60471,31430,8
60471,8297,8
60471,21989,7
60471,7852,7
60471,8067,7
60471,11503,7
60471,32812,7
60471,11247,7
60471,11497,6
60471,20849,6
60471,10644,6
60471,1416,6
60471,32808,6
60471,26471,6
60471,26273,6
60471,12600,5
60471,26126,5
60471,3379,5
60471,6766,5
60471,32708,5
60471,22733,5
60471,4834,5
60471,11776,5
60471,1128,4
60471,25234,4
60471,22689,4
60471,30521,4
60471,32586,4
60471,11221,4
60471,15174,4
60471,25149,4
60471,4959,4
60471,32099,4
60471,12135,4
60471,5765,4
60471,18187,4
60471,20774,3
60471,3389,3
60471,11505,3
60471,3392,3
60471,20824,3
60471,3371,3
60471,11491,3
60471,27556,3
60471,18367,3
60471,10210,3
60471,3358,3
60471,10094,3
60471,9484,3
60471,29316,3
60471,5481,3
60471,9477,3
60471,28525,3
60471,31557,3
60471,26194,3
60471,5776,3
60471,487,3
60471,5747,3
60471,5775,3
60471,20828,3
60471,25505,3
60471,24320,3
60471,23644,3
60471,7733,3
60471,22731,3
60471,25153,2
61535,30574,5399
61535,21689,2336
61535,21773,620
61535,11557,591
61535,10997,382
61535,23471,255
61535,8717,232
61535,22743,211
61535,24526,201
61535,26816,200
61535,23996,181
61535,12979,149
61535,33307,121
61535,5207,87
61535,9221,84
61535,3389,77
61535,3308,77
61535,25647,66
61535,17213,64
61535,22753,59
61535,3392,59
61535,18045,57
61535,3358,55
61535,14552,54
61535,30755,53
61535,26885,51
61535,10197,47
61535,10210,45
61535,10644,44
61535,32586,44
61535,11590,43
61535,21739,43
61535,1416,42
61535,10999,42
61535,31505,41
61535,2705,40
61535,23980,40
61535,25881,40
61535,7457,37
61535,4631,36
61535,30802,36
61535,30756,32
61535,20849,31
61535,20731,30
61535,9072,30
61535,3371,29
61535,18130,29
61535,26888,28
61535,23979,28
61535,25562,27
61535,22330,27
61535,22545,25
61535,26830,25
61535,5751,24
61535,923,24
61535,12940,24
61535,28052,24
61535,20774,23
61535,21195,22
61535,26877,22
61535,21187,22
61535,28049,22
61535,1511,21
61535,21732,21
61535,27535,20
61535,10316,20
61535,26862,20
61535,23040,19
61535,12988,19
61535,5444,18
61535,3379,18
61535,6122,18
61535,10304,18
61535,21685,18
61535,4197,18
61535,21180,18
61535,26867,17
61535,21189,17
61535,11000,17
61535,24960,16
61535,5090,16
61535,11978,16
61535,9477,16
61535,21803,16
61535,17807,16
61535,19634,16
61535,27073,16
61535,24493,16
61535,21799,16
61535,7358,16
61535,26835,16
61535,21190,16
61535,19524,15
61535,27111,15
61535,22333,15
61535,19659,15
61535,15686,15
61535,7305,15
61535,26829,15
61535,19450,15
62212,30574,1846
62212,14487,892
62212,11743,283
62212,14467,147
62212,15924,124
62212,11557,81
62212,8717,75
62212,5207,61
62212,22743,55
62212,25726,50
62212,350,48
62212,14552,38
62212,31810,28
62212,3392,23
62212,4949,23
62212,10932,22
62212,9221,20
62212,22034,19
62212,3371,19
62212,3389,18
62212,18045,18
62212,26138,18
62212,1659,18
62212,22753,17
62212,26601,16
62212,8389,16
62212,32586,15
62212,617,15
62212,1642,14
62212,8390,14
62212,2938,13
62212,32686,13
62212,11780,13
62212,20849,12
62212,17213,12
62212,12948,12
62212,6750,12
62212,14539,12
62212,22689,11
62212,14524,11
62212,27535,10
62212,18367,10
62212,11978,10
62212,14461,10
62212,1416,9
62212,26221,9
62212,20774,8
62212,30521,8
62212,14527,8
62212,14523,8
62212,21989,7
62212,10197,7
62212,18326,7
62212,3379,7
62212,3377,7
62212,22733,7
62212,32724,7
62212,15174,6
62212,18051,6
62212,30692,6
62212,15904,6
62212,15903,6
62212,15917,6
62212,11590,5
62212,15169,5
62212,5090,5
62212,20939,5
62212,25150,5
62212,5444,5
62212,14764,5
62212,25147,5
62212,25148,5
62212,22344,5
62212,9638,5
62212,5051,5
62212,31557,5
62212,20125,5
62212,30768,5
62212,14583,5
62212,22660,5
62212,14497,5
62212,24960,4
62212,11505,4
62212,5751,4
62212,8055,4
62212,22352,4
62212,27556,4
62212,14064,4
62212,941,4
62212,30672,4
62212,25149,4
62212,9484,4
62212,9477,4
62212,12869,4
62212,19666,4
62212,10937,4
62212,14503,4
62212,22813,4
62212,3027,4
62212,10004,4
62530,30574,6907
62530,11305,3455
62530,9565,1192
62530,11743,625
62530,15048,548
62530,29568,495
62530,11557,481
62530,8717,345
62530,24136,340
62530,22743,312
62530,15067,306
62530,7725,177
62530,9221,168
62530,26785,125
62530,27199,101
62530,26636,95
62530,5207,89
62530,12680,83
62530,3389,78
62530,20939,73
62530,18045,69
62530,17213,61
62530,15060,61
62530,11370,60
62530,26897,60
62530,10197,58
62530,3392,51
62530,11590,50
62530,7756,47
62530,26837,45
62530,20774,43
62530,22034,41
62530,5751,41
62530,10644,40
62530,22753,37
62530,24960,37
62530,26842,37
62530,3371,36
62530,18886,35
62530,26771,35
62530,8517,33
62530,14361,33
62530,30521,32
62530,10210,32
62530,20849,31
62530,12940,30
62530,1642,27
62530,26774,26
62530,11352,26
62530,27412,25
62530,6122,25
62530,5090,24
62530,28300,24
62530,617,24
62530,1691,23
62530,9551,22
62530,31899,22
62530,26531,22
62530,1659,20
62530,12663,20
62530,11376,19
62530,11290,19
62530,31745,18
62530,27403,18
62530,11314,17
62530,9569,17
62530,10094,16
62530,31557,16
62530,29567,16
62530,14064,15
62530,26894,15
62530,24138,15
62530,25765,14
62530,25167,14
62530,11340,14
62530,3379,14
62530,11773,14
62530,15301,14
62530,13005,14
62530,23694,14
62530,11351,14
62530,9579,14
62530,10093,13
62530,27398,13
62530,27401,13
62530,11855,13
62530,29557,13
62530,15169,12
62530,25234,12
62530,22689,12
62530,32586,12
62530,3358,12
62530,25149,12
62530,3377,12
62530,18284,12
62530,31242,12
62530,22933,12
62530,6604,12
62530,25151,11
62530,25000,11
63432,30574,2601
63432,26837,873
63432,26771,646
63432,11743,319
63432,26894,143
63432,8717,134
63432,22743,131
63432,9221,109
63432,27398,91
63432,3133,74
63432,11557,55
63432,26816,41
63432,26785,37
63432,5207,34
63432,27199,32
63432,28235,32
63432,18045,31
63432,7457,30
63432,10197,30
63432,10210,29
63432,11305,26
63432,1691,23
63432,21989,23
63432,7384,23
63432,26897,21
63432,17213,20
63432,6122,20
63432,28246,19
63432,10644,18
63432,26842,17
63432,20849,16
63432,28247,16
63432,22753,15
63432,20774,15
63432,5751,13
63432,22034,12
63432,5090,12
63432,10094,12
63432,31557,12
63432,30521,11
63432,3389,10
63432,10093,10
63432,27403,10
63432,13954,10
63432,7307,10
63432,7308,10
63432,11287,10
63432,5444,9
63432,18367,9
63432,28300,9
63432,22439,9
63432,11370,8
63432,14064,8
63432,7404,8
63432,12940,8
63432,6046,8
63432,15169,7
63432,22944,7
63432,26884,7
63432,7433,7
63432,29418,7
63432,6524,7
63432,7385,7
63432,14358,7
63432,22689,6
63432,27535,6
63432,14764,6
63432,11978,6
63432,30800,6
63432,10758,6
63432,13962,6
63432,30302,6
63432,3392,5
63432,3371,5
63432,32586,5
63432,15174,5
63432,24996,5
63432,7654,5
63432,26838,5
63432,21953,5
63432,25220,5
63432,4915,5
63432,3131,5
63432,3132,5
63432,11590,4
63432,25152,4
63432,27556,4
63432,923,4
63432,3358,4
63432,24997,4
63432,2056,4
63432,13950,4
63432,22758,4
63432,22733,4
63432,487,4
63432,29163,4
63432,30768,4
63432,26432,4
63432,11736,4
63432,28742,4
63697,30574,10760
63697,21689,3412
63697,24526,2027
63697,26816,1709
63697,21773,1278
63697,11557,619
63697,8717,597
63697,19659,379
63697,19634,318
63697,21358,287
63697,22743,268
63697,5207,198
63697,30521,184
63697,27669,144
63697,21355,126
63697,10891,125
63697,24493,118
63697,14134,109
63697,23996,97
63697,4949,87
63697,18045,84
63697,1416,83
63697,19786,82
63697,3392,80
63697,5606,78
63697,3389,77
63697,22753,74
63697,9221,69
63697,17213,64
63697,19788,64
63697,23471,62
63697,30755,62
63697,3358,59
63697,11590,57
63697,32586,55
63697,31505,55
63697,4631,55
63697,30756,54
63697,10197,52
63697,21739,51
63697,11743,49
63697,10644,47
63697,3371,47
63697,21685,45
63697,7457,42
63697,20104,42
63697,21349,42
63697,7623,42
63697,19733,41
63697,1642,38
63697,26861,35
63697,4605,34
63697,21357,33
63697,25152,32
63697,22330,32
63697,24505,32
63697,5751,31
63697,20774,30
63697,20849,30
63697,9484,30
63697,20731,30
63697,9477,28
63697,28031,28
63697,206,28
63697,24545,27
63697,25151,26
63697,10210,26
63697,5051,26
63697,22689,25
63697,24517,25
63697,22278,25
63697,2224,24
63697,15169,23
63697,25153,23
63697,22545,23
63697,3379,23
63697,11978,23
63697,923,22
63697,14552,22
63697,24530,22
63697,23980,22
63697,26735,21
63697,32099,21
63697,32080,21
63697,21374,21
63697,14764,20
63697,29316,19
63697,21766,19
63697,8346,19
63697,1668,19
63697,21915,19
63697,8354,19
63697,24535,19
63697,14064,18
63697,18367,18
63697,473,18
63697,21803,18
63697,21501,18
63697,23979,18
63697,9638,17
63720,30574,2380
63720,11305,1043
63720,9565,386
63720,11743,189
63720,8717,165
63720,29568,157
63720,15048,152
63720,22743,128
63720,11557,106
63720,24136,105
63720,15067,88
63720,9221,80
63720,7725,67
63720,5207,35
63720,22753,30
63720,12680,29
63720,3389,28
63720,18045,27
63720,26636,27
63720,17213,26
63720,26785,25
63720,29190,24
63720,9551,24
63720,3392,23
63720,12940,23
63720,31899,23
63720,24960,22
63720,20939,22
63720,11590,21
63720,20774,20
63720,23694,20
63720,11314,19
63720,10094,19
63720,28751,19
63720,15301,19
63720,6604,19
63720,11855,19
63720,26531,19
63720,26897,18
63720,2277,18
63720,10210,18
63720,11396,18
63720,11370,17
63720,27401,17
63720,20849,16
63720,5090,16
63720,3371,16
63720,31745,16
63720,6122,16
63720,11351,16
63720,33114,15
63720,22034,15
63720,30521,15
63720,10197,15
63720,32345,15
63720,25151,14
63720,10731,14
63720,1642,14
63720,3379,14
63720,5751,13
63720,25167,13
63720,26842,13
63720,14361,13
63720,9579,13
63720,1691,12
63720,14064,12
63720,10093,12
63720,3358,12
63720,26837,12
63720,26771,12
63720,27403,12
63720,15060,12
63720,7756,12
63720,5444,11
63720,17217,11
63720,27398,11
63720,4021,11
63720,2104,10
63720,25765,10
63720,32586,10
63720,8517,10
63720,26816,10
63720,15057,10
63720,10644,9
63720,18367,9
63720,3377,9
63720,31723,9
63720,31557,9
63720,11376,9
63720,11773,9
63720,11304,9
63720,29567,9
63720,20651,9
63720,11497,8
63720,25152,8
63720,18284,8
63720,25000,8
63720,30667,8
63720,9569,8
63720,29570,8
64216,30574,16468
64216,11305,2159
64216,9565,1620
64216,8717,1272
64216,11743,1038
64216,11557,837
64216,15067,557
64216,22743,437
64216,7725,353
64216,15048,348
64216,29568,235
64216,26785,212
64216,9221,193
64216,9882,193
64216,12680,175
64216,5207,149
64216,27199,136
64216,24136,124
64216,11590,122
64216,11370,114
64216,26636,111
64216,17213,110
64216,18886,107
64216,3389,106
64216,10197,105
64216,26897,100
64216,10644,93
64216,26837,85
64216,14361,84
64216,3392,82
64216,18045,82
64216,29190,81
64216,22034,80
64216,26771,75
64216,5751,73
64216,22753,72
64216,24960,72
64216,15060,72
64216,7756,65
64216,1691,63
64216,20939,60
64216,4021,60
64216,1642,58
64216,20774,53
64216,26842,53
64216,10210,53
64216,5090,47
64216,3371,45
64216,25151,44
64216,28300,42
64216,26774,42
64216,27412,38
64216,11376,38
64216,11290,36
64216,20849,34
64216,21989,34
64216,11396,34
64216,6122,33
64216,12663,33
64216,3358,32
64216,27401,31
64216,473,30
64216,11352,30
64216,24138,29
64216,25765,28
64216,11340,28
64216,11314,28
64216,9551,28
64216,25150,27
64216,923,27
64216,8517,27
64216,10094,27
64216,26816,27
64216,11773,27
64216,11293,27
64216,4037,27
64216,11351,27
64216,9569,27
64216,25152,26
64216,10093,26
